"personal_id","Disease_1","Disease_2","Disease_3","Disease_4","Disease_5","Disease_6","Disease_7","Disease_8","Disease_9","Disease_10","Status"
"591005-4234115",1,1,1,1,0,0,0,0,1,1,"equal"
"520503-3394500",1,0,1,1,1,1,0,1,1,0,"equal"
"790110-1013853",0,1,1,1,0,1,1,1,1,1,"equal"
"920526-1111255",1,0,0,1,0,0,1,1,0,0,"equal"
"840112-2737829",1,1,1,0,1,1,1,1,0,1,"equal"
"770709-1737761",1,1,0,1,1,1,1,0,0,0,"equal"
"771121-4422585",1,1,0,1,1,1,1,1,0,0,"equal"
"980401-4462035",0,0,0,1,0,0,1,0,0,1,"equal"
"721217-3666909",0,1,0,1,0,1,0,1,1,0,"equal"
"670212-3747305",0,1,0,0,1,1,0,1,0,1,"equal"
"741107-1183946",1,0,0,1,0,0,1,1,1,1,"equal"
"520504-2022746",0,0,0,0,0,0,1,1,1,1,"equal"
"841124-1360020",0,1,1,1,1,0,0,1,1,1,"equal"
"930307-3807532",0,0,0,0,1,0,0,1,1,0,"equal"
"691127-1700523",1,0,1,0,1,1,0,0,1,0,"equal"
"740212-3983896",0,1,1,1,1,0,0,0,1,0,"equal"
"530826-1598959",1,0,1,0,1,0,1,1,0,0,"equal"
"531118-2423342",1,0,0,0,0,0,1,0,0,1,"equal"
"640105-3125710",1,1,1,0,0,0,1,1,1,0,"equal"
"590913-4006820",1,1,0,1,1,0,1,1,1,0,"equal"
"650902-4710211",0,1,1,0,1,0,1,1,0,0,"equal"
"911219-3579785",0,0,1,1,1,1,1,1,0,0,"equal"
"730606-3553927",0,0,0,1,1,0,0,1,0,0,"equal"
"681204-2241164",0,0,0,1,1,0,0,0,1,1,"equal"
"700215-4809073",0,1,0,1,0,1,0,1,0,0,"equal"
"741105-2202421",0,0,0,1,0,1,1,0,1,0,"equal"
"791215-3795307",0,0,0,1,1,0,0,0,0,1,"equal"
"790508-4522214",0,0,0,0,1,0,1,1,1,1,"equal"
"530309-2714175",1,1,0,0,0,1,1,1,1,0,"equal"
"990621-4607874",1,1,1,1,1,0,0,0,0,0,"equal"
"591110-3152148",0,0,0,0,1,1,0,0,0,0,"equal"
"710622-1137662",0,1,1,0,1,0,0,0,1,1,"equal"
"690414-3448756",1,1,1,1,0,0,1,0,0,0,"equal"
"570224-1287473",0,0,0,1,0,0,0,1,1,0,"equal"
"841118-3981887",0,1,1,1,1,0,1,0,1,1,"equal"
"761221-2824702",1,1,1,0,0,1,1,0,0,1,"equal"
"930309-1978146",0,1,0,0,1,0,0,0,1,0,"equal"
"980814-2049916",0,1,0,1,0,0,0,1,1,1,"equal"
"530308-3549240",0,1,0,1,0,0,1,1,1,0,"equal"
"540812-2740122",0,0,0,1,0,1,0,1,0,1,"equal"
"541227-3595495",1,1,0,0,0,1,0,0,1,0,"equal"
"840707-3148242",0,0,0,1,1,1,0,0,0,0,"equal"
"850210-2569204",1,1,0,1,0,1,1,1,1,1,"equal"
"820316-3499998",0,1,1,1,0,1,1,0,0,1,"equal"
"590510-3377909",0,0,1,0,0,1,0,1,1,1,"equal"
"650524-3983143",1,0,0,0,0,0,1,0,1,1,"equal"
"650624-1565128",1,1,0,1,0,0,1,0,1,0,"equal"
"500428-4385054",0,0,0,1,0,1,0,1,1,0,"equal"
"671123-3030687",0,0,1,0,0,0,0,0,1,0,"equal"
"980328-2494864",0,1,1,0,1,1,1,1,1,0,"equal"
"770716-1531001",1,0,1,1,1,1,1,0,0,0,"equal"
"871213-2267385",0,1,0,0,1,1,0,0,1,0,"equal"
"821022-2766759",1,1,0,0,1,0,1,1,1,1,"equal"
"960814-2080748",1,1,0,0,0,0,1,1,1,1,"equal"
"530408-3558945",0,0,0,1,0,0,1,1,0,1,"equal"
"840323-2023308",0,0,1,1,0,0,1,0,1,0,"equal"
"760202-4919497",1,1,0,0,0,0,1,0,0,0,"equal"
"740111-2716200",1,1,0,0,0,1,1,0,1,0,"equal"
"940202-2457646",0,0,1,0,1,0,0,0,1,1,"equal"
"760121-1308364",0,0,0,1,1,1,1,1,0,1,"equal"
"530610-3452977",0,1,1,1,1,0,0,1,1,0,"equal"
"811027-4800229",0,1,1,0,1,1,0,1,1,0,"equal"
"590526-4223522",1,1,0,1,1,1,0,0,0,0,"equal"
"971212-4074219",0,0,1,0,1,1,1,1,0,1,"equal"
"681228-4835332",1,1,0,1,1,1,0,0,1,1,"equal"
"630413-1214863",1,1,1,1,1,0,1,0,1,1,"equal"
"980503-4230514",1,0,0,1,1,0,0,0,0,0,"equal"
"801015-3287524",0,0,1,0,1,0,0,0,1,1,"equal"
"721207-4421048",0,0,0,0,1,1,0,0,0,0,"equal"
"600413-4451121",1,0,0,1,1,1,1,0,0,1,"equal"
"941219-4812373",0,0,1,1,0,1,1,1,0,1,"equal"
"560203-2679283",0,0,1,0,1,0,1,1,1,0,"equal"
"810817-4919989",1,0,0,0,0,1,1,0,1,1,"equal"
"510214-1944045",1,1,0,0,0,0,0,1,0,1,"equal"
"650807-4252361",1,0,1,1,1,1,0,1,1,1,"equal"
"950912-1468757",1,1,0,0,1,0,0,1,0,0,"equal"
"760213-1312107",1,0,1,0,1,0,0,0,1,1,"equal"
"961002-3952395",1,0,0,0,0,1,1,1,0,0,"equal"
"520324-1934623",0,0,0,1,0,1,0,1,1,0,"equal"
"660916-4868972",1,1,0,0,0,1,1,1,1,0,"equal"
"660714-1276678",1,0,0,0,0,1,1,0,1,0,"equal"
"680527-1050722",1,0,1,1,0,0,1,0,1,1,"equal"
"600707-4725533",1,0,1,1,0,0,0,0,1,0,"equal"
"581223-3547413",0,1,1,0,1,0,0,0,0,1,"equal"
"720218-4564024",0,1,1,0,0,0,0,0,1,1,"equal"
"511111-4955062",1,1,1,0,1,0,0,1,0,1,"equal"
"930116-2394025",0,1,1,1,1,1,1,1,0,1,"equal"
"620116-1290373",0,0,0,0,1,0,1,0,0,1,"equal"
"540510-3263362",1,0,1,1,0,0,0,0,1,0,"equal"
"660915-3414894",0,0,1,1,0,1,1,0,0,0,"equal"
"861025-4706274",0,0,1,1,1,0,0,1,0,1,"equal"
"921011-1769418",0,1,0,0,1,1,0,1,1,0,"equal"
"720821-4198759",0,1,1,1,0,0,1,1,1,0,"equal"
"690601-3896516",1,1,0,0,1,0,1,1,1,0,"equal"
"981102-2890161",1,0,0,1,0,0,0,1,1,1,"equal"
"561125-1926265",0,1,0,1,1,1,1,1,0,1,"equal"
"560326-1554956",0,1,1,0,1,1,1,0,0,0,"equal"
"820722-1507915",0,1,1,0,1,0,1,0,0,0,"equal"
"880708-3278908",1,1,0,0,1,0,1,1,1,1,"equal"
"751108-1559458",1,0,0,0,0,0,0,1,1,1,"equal"
"590908-3127344",1,1,0,1,1,0,1,0,1,1,"equal"
"500124-2548651",0,0,1,1,0,1,0,0,0,0,"equal"
"861217-1165670",0,0,0,0,0,0,0,0,0,1,"equal"
"680507-2081143",1,0,0,0,0,1,0,0,1,1,"equal"
"891211-4477129",1,0,0,0,1,1,0,1,0,1,"equal"
"601128-2148435",0,0,0,1,0,1,0,1,1,0,"equal"
"631005-2420465",0,0,1,0,0,1,1,1,1,0,"equal"
"990819-2733669",0,0,1,1,0,1,1,1,0,1,"equal"
"520105-2091838",1,0,1,1,1,1,1,0,1,0,"equal"
"770312-4552820",0,1,0,1,0,1,0,0,0,0,"equal"
"811217-4474453",1,1,0,0,0,0,1,1,1,0,"equal"
"870316-4105312",0,0,0,0,1,1,0,1,1,0,"equal"
"740802-4383211",1,0,1,1,0,0,0,1,0,0,"equal"
"971214-4597047",0,0,1,0,0,1,1,0,0,0,"equal"
"990822-3223113",0,1,1,1,1,0,0,0,1,0,"equal"
"890617-3145957",0,1,0,0,0,1,0,1,1,0,"equal"
"831115-3218502",1,1,1,1,1,0,1,1,1,1,"equal"
"720705-1484968",1,1,1,1,1,1,1,0,1,1,"equal"
"640123-1375119",0,1,0,1,0,0,0,1,0,0,"equal"
"740522-3559923",1,1,0,0,1,0,0,0,0,1,"equal"
"641028-3926873",0,0,1,0,0,0,1,1,1,1,"equal"
"750827-3798549",1,1,1,0,1,0,1,1,0,0,"equal"
"530411-2085352",0,0,1,1,1,0,1,1,0,1,"equal"
"640404-3080961",1,1,1,1,0,0,1,1,0,1,"equal"
"760817-2367788",0,0,1,1,1,0,1,1,0,0,"equal"
"550608-4912894",0,1,0,0,1,0,1,0,0,0,"equal"
"700719-3941726",0,0,1,1,1,1,1,1,0,0,"equal"
"630805-2560284",0,1,0,1,1,1,1,1,1,0,"equal"
"630508-4124424",0,1,0,1,0,1,0,1,0,0,"equal"
"510918-2631082",1,1,0,1,1,0,1,0,0,1,"equal"
"960111-2405402",1,0,1,1,1,1,0,1,1,0,"equal"
"770306-1430515",0,1,1,1,1,0,0,0,1,0,"equal"
"581102-2941557",0,1,0,0,1,1,1,1,1,1,"equal"
"640210-1391233",1,0,1,1,1,0,1,1,1,1,"equal"
"631121-3807798",1,1,1,0,0,1,0,0,1,1,"equal"
"510921-3449729",0,1,0,1,0,0,1,1,1,1,"equal"
"710615-4749892",1,1,1,1,1,0,0,0,1,0,"equal"
"670922-2294116",1,0,0,1,1,1,0,1,0,0,"equal"
"920403-2545124",1,0,0,0,1,0,1,1,0,1,"equal"
"930305-2219179",0,1,0,0,0,0,1,1,0,1,"equal"
"880808-4549871",0,1,0,0,0,1,0,0,1,0,"equal"
"960316-1077856",0,0,1,0,1,0,1,0,0,1,"equal"
"900123-4823101",1,0,0,0,1,0,1,0,1,0,"equal"
"720326-1878422",0,1,0,1,0,1,1,0,0,0,"equal"
"860209-4427553",1,1,0,1,1,0,0,1,1,1,"equal"
"640802-3050103",0,0,1,1,1,0,0,1,1,0,"equal"
"871009-2863706",1,0,1,1,1,1,0,1,0,1,"equal"
"640519-3140494",1,1,0,0,1,0,1,1,0,0,"equal"
"500120-3565318",1,1,0,0,0,0,0,1,1,0,"equal"
"710304-4430240",0,0,0,1,0,1,1,0,1,0,"equal"
"910219-1885569",0,0,1,1,1,1,0,1,0,0,"equal"
"590222-1248560",0,1,0,0,1,1,0,0,0,0,"equal"
"940105-4860765",1,1,1,1,0,0,1,0,0,0,"equal"
"610806-3612269",1,0,1,0,1,0,1,0,1,1,"equal"
"710811-1143789",0,0,0,1,1,1,1,1,1,0,"equal"
"981208-1803091",0,0,0,1,0,0,1,0,0,1,"equal"
"930927-3113432",0,1,0,1,0,0,0,0,1,1,"equal"
"510414-3057628",0,1,1,0,0,1,1,1,1,0,"equal"
"900422-1383439",1,0,0,1,1,0,1,1,1,1,"equal"
"970102-2776725",0,1,1,0,0,0,0,1,1,0,"equal"
"791114-4724157",1,0,1,1,1,0,1,1,0,0,"equal"
"660121-4157825",0,0,0,0,1,1,0,0,1,0,"equal"
"951208-3508338",0,0,1,0,0,0,0,0,0,0,"equal"
"821007-3608596",0,0,0,1,0,1,1,0,0,1,"equal"
"621202-2890765",1,1,0,0,0,0,1,1,1,0,"equal"
"820419-2003950",0,0,0,0,1,0,0,0,0,1,"equal"
"611103-2233803",0,0,1,0,1,0,1,1,1,1,"equal"
"820904-1751158",0,1,0,1,0,0,1,1,0,0,"equal"
"890220-1501023",1,1,0,1,0,1,0,0,1,0,"equal"
"890315-4187331",1,0,0,1,1,1,1,1,1,0,"equal"
"630123-2626188",1,1,1,1,0,0,0,1,1,1,"equal"
"730116-4464656",1,1,1,0,1,1,1,1,0,0,"equal"
"810422-4885236",1,1,1,1,0,0,1,1,0,0,"equal"
"690316-1771516",0,1,1,1,1,0,1,0,1,0,"equal"
"950810-3154414",1,1,0,1,1,1,1,1,0,1,"equal"
"970411-2978019",0,0,0,1,1,1,1,0,1,1,"equal"
"890313-3555468",1,0,0,1,1,1,1,0,1,1,"equal"
"790422-1801055",1,1,1,0,1,0,1,1,1,0,"equal"
"631223-1329958",0,1,1,1,0,1,0,0,0,1,"equal"
"961128-1105896",0,0,0,0,1,1,0,0,0,0,"equal"
"920506-3871248",0,0,0,0,1,1,0,1,0,1,"equal"
"990110-1836537",0,0,0,1,1,0,1,0,1,0,"equal"
"650827-2390569",0,1,1,0,1,0,0,0,0,0,"equal"
"601215-3685111",1,1,0,1,1,1,1,1,0,0,"equal"
"711211-2901814",0,1,1,1,0,1,0,1,1,1,"equal"
"970618-4482074",0,1,0,0,1,0,1,1,0,1,"equal"
"790514-2505562",1,1,0,1,1,0,0,1,1,1,"equal"
"770506-4092485",1,0,0,1,0,0,0,0,0,0,"equal"
"811005-3337099",0,1,1,1,0,0,0,0,0,1,"equal"
"551109-4294196",0,1,0,1,1,1,1,0,0,0,"equal"
"500902-1705851",0,0,0,0,0,1,1,1,1,1,"equal"
"880604-1125200",1,0,1,0,0,1,0,0,1,1,"equal"
"960718-4425908",0,1,0,1,1,1,0,1,0,1,"equal"
"900814-4220992",0,1,0,0,1,1,0,1,1,1,"equal"
"760703-1027875",1,0,0,0,0,1,0,0,0,1,"equal"
"700415-3926136",0,1,0,1,0,0,1,1,1,1,"equal"
"880123-2562561",1,0,0,1,1,1,0,1,1,0,"equal"
"640704-4554040",0,0,0,1,0,0,1,0,1,0,"equal"
"670716-2458113",0,0,0,0,1,1,1,0,1,0,"equal"
"680208-4950935",1,1,0,1,0,0,1,0,1,1,"equal"
"721024-4258828",0,0,0,1,0,1,0,1,1,0,"equal"
"930423-2519179",1,0,0,0,1,1,0,0,1,1,"equal"
"951025-3202270",1,0,1,1,1,0,0,1,1,1,"equal"
"510621-3209149",1,1,1,0,1,0,1,0,1,0,"equal"
"700124-3296957",1,0,0,1,0,1,0,0,0,0,"equal"
"860919-4629125",1,1,1,1,0,0,1,0,0,1,"equal"
"831023-1906359",1,0,1,0,1,0,0,0,0,1,"equal"
"920325-4523174",0,0,1,0,0,1,1,1,1,0,"equal"
"640128-2773495",0,1,1,1,0,0,0,1,0,0,"equal"
"531216-4986359",0,0,0,1,1,0,1,0,1,0,"equal"
"671126-3318582",1,0,0,0,1,1,0,0,0,1,"equal"
"841112-1807998",0,0,0,1,0,0,1,0,1,0,"equal"
"970219-1075141",1,0,1,0,1,0,0,1,1,1,"equal"
"990826-2984250",1,1,1,0,0,1,1,1,0,0,"equal"
"560905-3895303",1,1,1,1,1,0,0,0,0,1,"equal"
"641205-1831554",1,0,0,1,0,0,0,1,1,0,"equal"
"850308-2735003",0,1,1,1,1,1,0,0,0,0,"equal"
"540508-4379649",0,1,1,1,1,0,0,1,0,1,"equal"
"830212-3909072",0,0,0,0,0,0,1,1,0,1,"equal"
"780328-1852606",1,0,1,1,0,0,0,0,0,0,"equal"
"510311-4961026",0,0,0,1,0,0,1,1,1,1,"equal"
"720520-1214697",1,1,1,1,1,0,0,1,0,1,"equal"
"610607-2156786",0,0,0,0,1,1,1,1,1,0,"equal"
"850610-3275982",0,0,1,1,0,0,0,0,1,0,"equal"
"740615-2376095",1,0,1,0,1,0,0,1,0,1,"equal"
"790102-3139015",0,0,1,1,1,0,0,1,0,1,"equal"
"660828-1529150",1,0,1,0,0,0,0,1,0,1,"equal"
"720103-2442445",1,0,0,1,0,0,0,0,1,0,"equal"
"911009-4909765",1,0,1,0,1,0,0,1,0,1,"equal"
"500205-2113708",0,0,0,0,1,1,0,0,1,1,"equal"
"640619-2214109",1,1,0,0,1,1,1,0,0,1,"equal"
"550202-3602845",1,1,0,0,0,1,0,0,1,1,"equal"
"740411-4694179",0,1,0,1,0,0,1,1,1,0,"equal"
"570320-1481492",0,0,0,1,0,1,0,1,0,0,"equal"
"621007-3457890",1,0,0,1,1,0,0,0,1,1,"equal"
"850223-2786164",0,1,1,0,0,0,0,1,0,0,"equal"
"610511-4937415",0,0,1,1,0,0,1,1,1,1,"equal"
"890522-3517301",0,0,1,0,1,0,1,1,1,1,"equal"
"610403-1054531",0,0,1,0,0,0,1,0,1,0,"equal"
"710627-2550117",1,0,0,0,0,0,1,0,0,0,"equal"
"620804-1596565",0,1,1,1,0,0,0,0,0,1,"equal"
"620404-4536414",0,1,1,1,1,0,0,1,1,0,"equal"
"960303-4802443",0,0,1,0,1,1,0,0,0,0,"equal"
"561101-4157499",0,0,1,1,1,0,1,0,0,1,"equal"
"910510-4278812",0,1,0,1,0,0,1,0,0,0,"equal"
"741203-2227437",0,0,1,0,1,0,1,0,0,1,"equal"
"601012-3950020",0,1,0,1,0,0,0,1,1,1,"equal"
"730514-4991994",0,0,0,0,1,0,0,1,1,1,"equal"
"520902-4167823",1,1,0,1,1,1,0,1,1,1,"equal"
"701008-2204548",0,0,0,0,1,1,0,0,0,1,"equal"
"940414-1176884",1,0,0,0,1,1,1,1,0,1,"equal"
"990124-2926437",1,1,0,1,0,0,0,0,0,1,"equal"
"560526-3211144",1,1,1,0,1,0,1,0,0,1,"equal"
"891224-2889137",0,0,0,1,0,1,0,1,1,0,"equal"
"530804-3759585",1,0,0,0,1,0,1,0,0,0,"equal"
"850915-2146830",1,0,1,1,1,0,0,0,0,1,"equal"
"840209-4763746",1,1,1,1,0,1,0,1,0,0,"equal"
"750122-2554601",1,0,0,0,1,1,0,1,1,1,"equal"
"760418-3160364",0,1,0,1,1,0,0,1,1,0,"equal"
"741223-3926098",1,1,0,1,0,1,0,1,0,1,"equal"
"850403-1049594",0,0,1,1,0,1,0,0,0,0,"equal"
"880702-3953987",1,1,0,1,1,0,1,1,0,1,"equal"
"820405-1141934",1,0,0,1,0,0,1,0,0,1,"equal"
"760813-1315740",0,1,1,1,1,0,1,1,1,1,"equal"
"850112-1336347",0,1,0,0,0,1,1,1,0,0,"equal"
"990125-3701729",0,1,1,0,0,1,0,1,1,0,"equal"
"661017-4218841",0,1,0,1,0,1,1,1,1,0,"equal"
"570111-3946590",0,0,1,0,0,1,1,0,0,1,"equal"
"821002-4934227",0,1,1,0,0,0,0,1,1,1,"equal"
"651220-2906596",1,1,0,0,0,1,1,1,0,1,"equal"
"640909-1908194",1,1,0,0,0,0,1,1,1,1,"equal"
"520414-4101246",0,0,0,1,1,1,1,0,0,1,"equal"
"730118-1874730",1,0,1,0,0,1,0,1,0,0,"equal"
"921019-3472992",0,0,1,0,1,0,0,0,0,0,"equal"
"941105-1287799",1,1,1,0,1,1,1,1,1,1,"equal"
"701205-2464252",1,1,0,0,1,0,1,0,1,1,"equal"
"650825-2668117",0,1,0,1,0,1,1,1,0,1,"equal"
"680918-3958268",1,0,1,1,1,0,1,0,0,1,"equal"
"540625-4606292",0,0,1,1,0,1,0,0,1,1,"equal"
"990702-2693124",1,1,0,1,1,0,1,1,1,1,"equal"
"810207-4271166",0,0,1,1,1,0,1,1,0,1,"equal"
"540404-2289572",0,1,1,1,0,1,1,0,1,1,"equal"
"710821-4702630",0,1,1,0,0,0,1,0,1,0,"equal"
"501107-4907519",1,1,0,0,0,0,1,0,1,0,"equal"
"860722-3436952",1,0,0,1,1,0,0,1,0,1,"equal"
"790621-4097709",0,0,1,1,0,1,1,0,0,1,"equal"
"830120-4946715",1,1,0,1,0,0,0,0,1,1,"equal"
"620926-4499367",1,1,0,0,0,0,0,0,1,1,"equal"
"650415-2400028",0,0,1,1,0,1,1,0,0,1,"equal"
"911023-3570151",0,1,0,1,1,0,1,0,1,0,"equal"
"670722-4876250",0,1,1,0,0,0,1,0,0,0,"equal"
"930904-3634695",0,0,0,1,0,0,0,1,0,1,"equal"
"990828-4346154",0,0,0,0,0,0,0,0,0,1,"equal"
"960317-2677647",0,0,0,1,1,0,0,1,0,1,"equal"
"970304-3020107",0,0,0,0,1,0,0,0,0,1,"equal"
"970803-1667526",0,0,1,0,0,0,1,0,1,0,"equal"
"870608-4466182",0,0,0,1,0,0,1,1,1,0,"equal"
"550116-2975491",0,0,0,0,1,0,0,1,0,0,"equal"
"890523-3716723",1,0,1,1,1,1,1,1,0,0,"equal"
"870505-3094727",0,0,1,1,0,1,1,0,0,0,"equal"
"660319-4394774",1,0,1,1,1,0,0,1,0,0,"equal"
"781215-2200359",1,0,0,0,1,0,1,0,0,0,"equal"
"800215-2348896",1,1,0,1,0,0,1,0,1,1,"equal"
"930924-2393374",1,1,1,0,0,1,0,1,0,1,"equal"
"790202-2152855",1,1,1,1,0,0,0,0,1,0,"equal"
"780410-2240213",1,1,0,1,0,1,0,1,0,1,"equal"
"831105-3642976",1,1,1,1,1,1,0,1,0,0,"equal"
"581205-2630017",1,1,0,0,0,0,1,1,0,0,"equal"
"720125-2887584",1,1,1,0,1,1,0,0,1,1,"equal"
"810616-3173559",1,1,1,1,1,1,1,1,0,0,"equal"
"690925-1921885",1,1,0,1,0,1,0,1,1,1,"equal"
"890506-2444998",0,1,1,1,0,0,1,0,0,1,"equal"
"720312-3354321",0,1,1,1,1,0,1,1,1,0,"equal"
"930314-1499808",1,1,0,0,1,0,1,1,0,1,"equal"
"820806-3470788",0,0,1,0,0,0,0,0,0,0,"equal"
"741226-2935480",0,0,0,0,0,1,1,1,1,1,"equal"
"911008-1637277",0,0,1,1,1,1,0,1,0,0,"equal"
"621010-1320451",1,1,0,1,0,0,0,1,0,1,"equal"
"620702-1479433",0,0,0,0,0,0,1,1,0,1,"equal"
"531205-1464248",1,0,1,0,1,0,0,0,1,0,"equal"
"900421-3206862",1,1,1,1,1,0,1,0,1,1,"equal"
"970715-4277826",1,1,1,0,0,1,0,0,0,1,"equal"
"620314-2703767",0,0,1,1,0,0,0,0,0,1,"equal"
"680918-4387832",1,0,0,1,0,0,1,0,0,1,"equal"
"980107-2400924",1,1,0,1,1,0,1,1,1,0,"equal"
"740205-3174243",0,0,0,0,1,0,0,0,0,0,"equal"
"851212-4823360",1,1,0,0,1,1,1,1,1,0,"equal"
"750305-3407308",0,0,1,0,1,0,1,0,1,1,"equal"
"810723-2989167",0,1,1,0,1,0,0,1,1,0,"equal"
"950324-2397156",0,0,0,0,0,0,1,0,1,1,"equal"
"961224-2781410",1,0,1,0,0,0,0,0,0,1,"equal"
"641113-4669725",1,1,1,0,0,1,0,1,0,1,"equal"
"860605-1031594",1,0,0,0,1,1,0,0,1,0,"equal"
"760304-1479728",1,0,0,1,0,0,0,1,1,0,"equal"
"990307-1956354",0,1,0,0,0,1,1,1,1,1,"equal"
"900213-3890085",0,0,1,0,0,1,1,0,1,0,"equal"
"561002-4825152",1,1,1,1,1,0,1,0,1,1,"equal"
"881118-2526808",0,1,0,0,1,1,0,0,1,1,"equal"
"980504-4171003",1,1,0,0,1,0,0,1,0,0,"equal"
"680428-4042063",1,1,1,0,0,0,1,1,1,1,"equal"
"840209-3457067",0,1,1,1,1,0,0,1,0,0,"equal"
"961226-1518817",0,1,1,1,1,1,1,0,1,0,"equal"
"500908-3354651",1,0,0,1,0,1,0,1,1,1,"equal"
"850612-3670408",0,0,0,0,0,1,1,0,1,1,"equal"
"631123-1814130",0,1,1,1,1,0,0,1,0,1,"equal"
"760101-3517809",0,0,0,1,1,1,1,1,1,0,"equal"
"800806-2432079",1,1,1,0,0,0,0,1,0,0,"equal"
"871116-4737273",0,1,0,1,0,1,0,1,1,1,"equal"
"770628-3329548",0,0,0,1,0,1,1,1,0,0,"equal"
"640322-1109656",0,1,0,1,1,0,0,1,1,1,"equal"
"721025-2680941",1,0,1,0,0,0,0,0,1,1,"equal"
"800603-4615077",0,0,0,0,0,1,0,1,1,0,"equal"
"951101-1078001",0,0,0,1,0,0,0,1,0,1,"equal"
"910911-1393007",0,1,0,0,0,1,0,1,1,1,"equal"
"770510-3459371",1,0,0,0,0,0,1,1,1,1,"equal"
"840302-4861599",1,1,1,0,1,0,1,0,0,0,"equal"
"500411-4653854",1,1,0,0,1,1,0,1,0,1,"equal"
"911027-3589604",1,1,1,0,0,0,0,0,0,0,"equal"
"920404-1675493",0,1,0,0,0,1,0,0,0,1,"equal"
"760109-3587112",1,1,0,0,1,0,1,0,0,1,"equal"
"540425-1095060",1,1,1,1,1,1,0,1,1,0,"equal"
"510807-4484947",0,0,1,1,1,0,0,0,0,1,"equal"
"640418-3848678",1,0,1,1,0,0,0,0,0,1,"equal"
"650802-3145838",0,1,1,1,1,0,0,0,0,0,"equal"
"580509-3833869",0,0,0,0,1,1,1,1,0,0,"equal"
"560919-4227421",1,0,0,0,0,0,1,1,0,0,"equal"
"960207-3764581",0,1,0,1,1,0,0,0,0,1,"equal"
"700414-1888648",0,0,1,0,0,0,0,0,1,0,"equal"
"891104-2184774",1,1,1,1,0,1,0,1,1,0,"equal"
"931116-3745368",1,0,0,0,1,0,0,0,0,0,"equal"
"800428-3464465",1,0,1,0,0,0,1,0,0,1,"equal"
"590225-3867404",0,0,1,1,1,1,1,1,1,0,"equal"
"700203-2897833",0,0,1,1,0,1,0,0,1,1,"equal"
"651223-2943042",0,1,1,1,1,1,1,0,1,1,"equal"
"940715-3633501",1,1,0,0,1,1,0,1,0,1,"equal"
"741027-4833565",1,0,0,1,0,1,0,1,1,1,"equal"
"710624-3579848",1,1,0,0,0,1,1,1,0,1,"equal"
"780410-2933462",1,0,0,1,0,0,1,0,1,0,"equal"
"780516-2587888",0,0,0,1,0,0,1,1,1,1,"equal"
"550215-4854552",0,1,1,0,0,1,0,0,1,1,"equal"
"730310-1648803",1,1,0,1,1,0,0,0,0,1,"equal"
"730516-2476124",0,1,1,0,1,0,1,0,0,0,"equal"
"881107-1970204",0,1,0,1,1,0,1,1,1,1,"equal"
"650705-4602024",0,0,1,1,1,1,0,1,1,1,"equal"
"780219-2337752",1,1,0,1,0,1,0,0,0,0,"equal"
"760903-4198370",0,0,1,0,1,1,0,0,0,1,"equal"
"560714-2754099",1,0,1,1,0,0,1,0,0,1,"equal"
"920525-3166561",0,1,0,1,1,0,0,1,1,1,"equal"
"560510-4224699",1,0,1,1,1,1,0,0,0,1,"equal"
"981114-2336145",1,1,1,1,1,0,0,0,0,1,"equal"
"581227-2061884",1,1,1,0,1,1,0,1,0,1,"equal"
"770905-2441894",1,1,1,0,1,0,0,1,0,0,"equal"
"501225-4868125",0,0,0,0,0,0,1,1,1,0,"equal"
"520510-2383065",0,0,0,1,0,1,1,0,0,1,"equal"
"690219-4103021",0,0,0,1,1,0,1,1,0,0,"equal"
"510513-1200006",1,0,0,0,0,1,1,1,1,0,"equal"
"820122-2922480",1,1,1,1,0,1,1,0,1,0,"equal"
"970904-1500978",1,0,1,1,1,0,0,1,1,1,"equal"
"650810-2403880",0,0,0,0,1,0,0,0,1,1,"equal"
"590310-2569417",1,0,0,1,1,1,1,1,1,0,"equal"
"500721-2932348",1,1,0,1,1,0,0,1,0,0,"equal"
"710223-1741175",0,0,1,0,0,1,0,0,0,0,"equal"
"911028-2480219",1,1,1,1,1,1,0,0,0,1,"equal"
"970712-3468410",1,0,0,1,0,1,0,1,0,0,"equal"
"561208-4841306",1,0,0,1,0,0,1,0,0,1,"equal"
"831114-3913955",1,0,0,0,1,0,1,0,1,0,"equal"
"950504-1379961",0,0,1,0,1,1,1,0,1,0,"equal"
"880719-3885226",0,0,1,1,0,1,1,1,1,1,"equal"
"890508-4672266",1,1,0,1,0,1,0,1,1,1,"equal"
"731109-3398009",0,1,0,1,1,0,0,1,0,0,"equal"
"880715-2152637",1,0,0,1,0,0,0,1,1,1,"equal"
"670711-1876932",1,0,1,0,0,1,0,0,1,1,"equal"
"661021-3404119",0,1,0,0,1,0,1,1,1,0,"equal"
"961205-4182612",1,0,1,0,1,1,0,0,1,1,"equal"
"641226-4087040",0,0,1,1,0,1,0,1,0,1,"equal"
"920507-3595609",0,1,0,1,0,0,0,0,1,1,"equal"
"680118-3014488",1,0,0,1,1,0,1,0,0,0,"equal"
"920317-2385765",1,0,1,0,0,0,0,1,1,0,"equal"
"571105-2100938",0,1,1,1,1,1,0,0,0,0,"equal"
"810620-1307449",1,1,1,1,0,0,1,1,1,1,"equal"
"600521-4340475",0,0,0,0,1,1,1,0,0,1,"equal"
"850214-1776304",1,1,0,1,1,1,0,0,1,1,"equal"
